Engine Size(L),Cylinders,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Automated Manual,Automatic,Automatic with Select Shift,Continuously Variable,Manual,Diesel,Ethanol(E85),Premium Gasoline,Regular Gasoline
4.0,8,13.0,9.8,25,271,0,1,0,0,0,0,0,1,0
5.2,12,15.5,11.4,21,322,0,1,0,0,0,0,0,1,0
6.0,12,16.7,10.9,20,332,0,1,0,0,0,0,0,1,0
6.0,12,17.5,11.4,19,346,0,1,0,0,0,0,0,1,0
2.0,4,9.1,6.8,35,188,1,0,0,0,0,0,0,0,1
2.0,4,9.7,7.5,32,205,1,0,0,0,0,0,0,0,1
2.0,4,10.8,8.0,30,223,1,0,0,0,0,0,0,0,1
2.0,4,8.6,6.4,37,177,1,0,0,0,0,0,0,1,0
2.0,4,10.0,7.0,32,203,1,0,0,0,0,0,0,1,0
2.0,4,9.9,7.1,32,204,0,0,0,0,1,0,0,1,0
2.0,4,10.5,7.9,30,217,1,0,0,0,0,0,0,1,0
2.0,4,10.0,7.0,32,203,1,0,0,0,0,0,0,1,0
2.0,4,9.9,7.1,32,204,0,0,0,0,1,0,0,1,0
2.0,4,10.0,7.0,32,203,1,0,0,0,0,0,0,1,0
2.0,4,10.0,7.0,32,203,1,0,0,0,0,0,0,1,0
2.0,4,10.6,7.5,31,216,0,0,1,0,0,0,0,1,0
3.0,6,11.5,8.2,28,235,0,0,1,0,0,0,0,1,0
3.0,6,11.5,8.2,28,235,0,0,1,0,0,0,0,1,0
3.0,6,12.6,8.0,27,247,0,0,1,0,0,0,0,1,0
4.0,8,15.1,9.1,23,290,0,0,1,0,0,0,0,1,0
4.0,8,15.1,9.1,23,290,0,0,1,0,0,0,0,1,0
2.0,4,11.6,8.3,28,236,0,0,1,0,0,0,0,1,0
2.0,4,11.9,8.4,27,240,0,0,1,0,0,0,0,1,0
2.0,4,10.4,8.6,29,226,0,0,1,0,0,0,0,1,0
2.0,4,12.2,9.5,26,258,0,0,1,0,0,0,0,1,0
3.0,6,12.6,9.4,25,260,0,0,1,0,0,0,0,1,0
5.2,10,16.0,9.5,22,304,1,0,0,0,0,0,0,1,0
5.2,10,17.1,11.3,19,338,1,0,0,0,0,0,0,1,0
5.2,10,17.1,11.3,19,338,1,0,0,0,0,0,0,1,0
2.5,5,12.4,8.3,27,248,1,0,0,0,0,0,0,1,0
2.9,6,12.9,8.9,25,260,1,0,0,0,0,0,0,1,0
4.0,8,17.0,9.6,21,318,0,0,1,0,0,0,0,1,0
2.0,4,10.6,8.3,29,223,1,0,0,0,0,0,0,1,0
3.0,6,11.5,8.0,29,232,1,0,0,0,0,0,0,1,0
3.0,6,11.5,8.0,29,232,1,0,0,0,0,0,0,1,0
3.0,6,11.9,8.1,28,239,1,0,0,0,0,0,0,1,0
3.0,6,11.5,8.0,29,232,1,0,0,0,0,0,0,1,0
4.0,8,15.0,10.0,22,298,1,0,0,0,0,0,0,1,0
4.0,8,15.0,10.0,22,298,1,0,0,0,0,0,0,1,0
4.0,8,16.2,9.9,21,313,0,0,1,0,0,0,0,1,0
3.0,6,12.7,10.0,25,270,1,0,0,0,0,0,0,1,0
2.0,4,10.1,7.8,31,209,1,0,0,0,0,0,0,0,1
2.0,4,10.1,7.8,31,209,1,0,0,0,0,0,0,0,1
2.5,5,12.3,8.2,27,245,1,0,0,0,0,0,0,1,0
2.0,4,10.3,8.6,30,222,1,0,0,0,0,0,0,1,0
6.0,12,18.8,12.2,18,370,0,0,1,0,0,0,0,1,0
6.0,12,20.4,12.0,17,389,0,0,1,0,0,0,0,1,0
6.0,12,20.4,12.0,17,389,0,0,1,0,0,0,0,1,0
4.0,8,18.8,10.7,19,353,0,0,1,0,0,0,0,1,0
6.0,12,20.4,12.0,17,389,0,0,1,0,0,0,0,1,0
6.8,8,20.9,13.0,16,405,0,0,1,0,0,0,0,1,0
2.0,4,9.8,6.8,34,197,0,0,1,0,0,0,0,1,0
2.0,4,11.1,7.3,30,219,0,0,0,0,1,0,0,1,0
2.0,4,10.2,7.2,32,208,0,0,1,0,0,0,0,1,0
2.0,4,9.9,7.1,33,202,0,0,1,0,0,0,0,1,0
2.0,4,7.8,5.9,40,184,0,0,1,0,0,1,0,0,0
2.0,4,7.8,5.9,40,184,0,0,1,0,0,1,0,0,0
2.0,4,10.2,7.2,32,208,0,0,1,0,0,0,0,1,0
2.0,4,10.2,7.2,32,208,0,0,1,0,0,0,0,1,0
2.0,4,10.2,7.2,32,208,0,0,1,0,0,0,0,1,0
3.0,6,9.2,6.2,36,183,0,0,1,0,0,0,0,1,0
3.0,6,12.1,8.1,27,240,0,0,0,0,1,0,0,1,0
3.0,6,11.1,7.5,30,223,0,0,1,0,0,0,0,1,0
3.0,6,12.2,8.4,27,245,0,0,0,0,1,0,0,1,0
3.0,6,11.8,7.9,28,235,0,0,1,0,0,0,0,1,0
2.0,4,10.7,7.3,31,214,0,0,1,0,0,0,0,1,0
2.0,4,10.2,7.2,32,208,0,0,1,0,0,0,0,1,0
2.0,4,10.2,7.2,32,208,0,0,1,0,0,0,0,1,0
3.0,6,9.2,6.2,36,183,0,0,1,0,0,0,0,1,0
3.0,6,12.1,8.1,27,240,0,0,0,0,1,0,0,1,0
3.0,6,11.8,7.9,28,235,0,0,1,0,0,0,0,1,0
3.0,6,11.1,7.5,30,223,0,0,1,0,0,0,0,1,0
3.0,6,12.2,8.4,27,245,0,0,0,0,1,0,0,1,0
3.0,6,11.1,7.5,30,223,0,0,1,0,0,0,0,1,0
2.0,4,10.2,7.2,32,208,0,0,1,0,0,0,0,1,0
3.0,6,11.6,8.1,28,236,0,0,1,0,0,0,0,1,0
3.0,6,12.3,8.4,27,248,0,0,1,0,0,0,0,1,0
3.0,6,12.3,8.4,27,248,0,0,1,0,0,0,0,1,0
3.0,6,11.9,8.4,27,241,0,0,1,0,0,0,0,1,0
4.4,8,14.7,9.6,23,292,0,0,1,0,0,0,0,1,0
4.4,8,14.0,10.0,23,286,0,0,1,0,0,0,0,1,0
4.4,8,14.7,9.6,23,292,0,0,1,0,0,0,0,1,0
4.4,8,14.7,9.6,23,292,0,0,1,0,0,0,0,1,0
4.4,8,14.3,9.4,23,283,0,0,1,0,0,0,0,1,0
4.4,8,14.7,9.6,23,292,0,0,1,0,0,0,0,1,0
3.0,6,11.8,8.9,27,245,1,0,0,0,0,0,0,1,0
3.0,6,13.1,9.2,25,267,0,0,0,0,1,0,0,1,0
3.0,6,10.9,7.7,30,222,0,0,1,0,0,0,0,1,0
3.0,6,12.7,8.7,26,255,0,0,0,0,1,0,0,1,0
3.0,6,10.9,7.7,30,222,0,0,1,0,0,0,0,1,0
3.0,6,12.5,8.4,26,249,0,0,0,0,1,0,0,1,0
3.0,6,11.2,7.8,29,227,0,0,1,0,0,0,0,1,0
3.0,6,11.2,7.8,29,227,0,0,1,0,0,0,0,1,0
3.0,6,13.5,9.9,24,280,1,0,0,0,0,0,0,1,0
3.0,6,13.5,9.3,24,273,0,0,0,0,1,0,0,1,0
3.0,6,14.5,10.5,22,299,1,0,0,0,0,0,0,1,0
3.0,6,13.8,9.4,24,280,0,0,0,0,1,0,0,1,0
3.0,6,13.5,9.9,24,280,1,0,0,0,0,0,0,1,0
3.0,6,13.5,9.3,24,273,0,0,0,0,1,0,0,1,0
4.4,8,14.3,9.4,23,283,0,0,1,0,0,0,0,1,0
4.4,8,17.3,11.6,19,344,1,0,0,0,0,0,0,1,0
4.4,8,16.2,10.9,20,324,0,0,0,0,1,0,0,1,0
4.4,8,17.3,11.6,19,344,1,0,0,0,0,0,0,1,0
4.4,8,16.2,10.9,20,324,0,0,0,0,1,0,0,1,0
4.4,8,17.3,11.6,19,344,1,0,0,0,0,0,0,1,0
4.4,8,16.2,10.9,20,324,0,0,0,0,1,0,0,1,0
6.6,12,17.7,11.9,19,355,0,0,1,0,0,0,0,1,0
2.0,4,10.7,7.5,30,217,0,0,1,0,0,0,0,1,0
2.0,4,11.0,7.7,30,222,0,0,1,0,0,0,0,1,0
2.0,4,10.8,8.0,30,223,0,0,1,0,0,0,0,1,0
3.0,6,11.7,8.6,27,241,0,0,1,0,0,0,0,1,0
2.0,4,11.8,8.6,27,240,0,0,1,0,0,0,0,1,0
3.0,6,12.9,9.5,25,266,0,0,1,0,0,0,0,1,0
3.0,6,10.3,8.0,30,246,0,0,1,0,0,1,0,0,0
3.0,6,13.0,9.8,25,270,0,0,1,0,0,0,0,1,0
4.4,8,15.4,11.2,21,317,0,0,1,0,0,0,0,1,0
4.4,8,16.6,12.1,19,341,0,0,1,0,0,0,0,1,0
3.0,6,13.0,9.8,25,270,0,0,1,0,0,0,0,1,0
4.4,8,15.4,11.2,21,317,0,0,1,0,0,0,0,1,0
4.4,8,16.6,12.1,19,341,0,0,1,0,0,0,0,1,0
8.0,16,26.8,16.6,13,522,1,0,0,0,0,0,0,1,0
3.6,6,12.9,9.0,25,263,0,0,1,0,0,0,0,0,1
3.6,6,13.8,9.4,24,277,0,0,1,0,0,0,0,0,1
1.4,4,9.3,7.2,34,194,0,0,1,0,0,0,0,0,1
1.4,4,8.6,7.1,36,185,0,0,1,0,0,0,0,0,1
1.4,4,9.9,7.8,32,210,0,0,1,0,0,0,0,0,1
1.4,4,9.0,7.6,34,196,0,0,1,0,0,0,0,0,1
2.0,4,11.8,9.1,27,248,0,1,0,0,0,0,0,1,0
2.5,4,11.1,8.6,28,234,0,1,0,0,0,0,0,0,1
3.6,6,11.3,7.9,29,228,0,0,1,0,0,0,0,0,1
2.5,4,9.3,6.7,35,190,0,1,0,0,0,0,0,0,1
3.6,6,11.8,8.0,28,237,0,0,1,0,0,0,0,0,1
2.0,4,10.7,7.4,31,217,0,0,1,0,0,0,0,1,0
2.0,4,11.0,8.0,29,227,0,0,1,0,0,0,0,1,0
3.6,6,12.4,8.7,26,250,0,0,1,0,0,0,0,0,1
2.0,4,10.5,7.7,31,216,0,0,1,0,0,0,0,1,0
2.0,4,12.0,8.2,27,240,0,0,0,0,1,0,0,1,0
3.6,6,11.6,8.0,28,234,0,0,1,0,0,0,0,0,1
2.0,4,10.8,7.9,30,222,0,0,1,0,0,0,0,1,0
3.6,6,12.1,8.6,27,247,0,0,1,0,0,0,0,0,1
3.6,6,13.9,9.4,24,291,0,0,1,0,0,0,0,1,0
3.6,6,14.4,10.4,22,295,0,0,0,0,1,0,0,1,0
2.0,4,11.0,7.8,30,224,0,0,1,0,0,0,0,1,0
3.0,6,13.0,9.1,25,263,0,0,1,0,0,0,0,1,0
3.6,6,13.0,8.9,25,261,0,0,1,0,0,0,0,0,1
2.0,4,11.0,7.8,30,224,0,0,1,0,0,0,0,1,0
3.6,6,11.6,8.0,28,234,0,0,1,0,0,0,0,0,1
2.0,4,11.2,8.2,29,229,0,0,1,0,0,0,0,1,0
3.6,6,12.1,8.6,27,247,0,0,1,0,0,0,0,0,1
3.6,6,15.0,9.9,22,311,0,0,1,0,0,0,0,1,0
6.2,8,16.5,11.1,20,329,0,0,1,0,0,0,0,1,0
6.2,8,16.6,10.9,20,329,0,1,0,0,0,0,0,1,0
3.6,6,12.1,8.9,27,250,0,0,1,0,0,0,0,0,1
3.6,6,12.8,9.3,25,263,0,0,1,0,0,0,0,0,1
3.6,6,13.2,8.5,25,260,0,0,1,0,0,0,0,0,1
3.6,6,13.7,9.0,24,272,0,0,1,0,0,0,0,0,1
3.6,6,15.0,10.2,22,302,0,0,1,0,0,0,0,1,0
2.0,4,10.8,7.6,30,220,0,0,1,0,0,0,0,1,0
2.0,4,11.9,7.9,28,235,0,0,0,0,1,0,0,1,0
3.6,6,12.3,8.2,27,246,0,0,1,0,0,0,0,0,1
3.6,6,14.4,8.4,24,274,0,0,0,0,1,0,0,0,1
6.2,8,14.2,8.7,24,273,0,0,1,0,0,0,0,1,0
6.2,8,14.3,9.4,23,284,0,0,0,0,1,0,0,1,0
6.2,8,18.8,11.3,18,361,0,0,1,0,0,0,0,1,0
6.2,8,17.1,12.0,19,348,0,0,0,0,1,0,0,1,0
2.0,4,9.8,8.8,30,218,0,0,0,1,0,0,0,0,1
2.5,4,12.1,9.2,26,253,0,1,0,0,0,0,0,0,1
2.5,4,11.9,9.2,26,251,0,0,0,0,1,0,0,0,1
2.8,4,10.8,8.0,29,257,0,1,0,0,0,1,0,0,0
3.6,6,13.4,9.6,24,274,0,1,0,0,0,0,0,0,1
2.5,4,12.6,9.8,25,266,0,1,0,0,0,0,0,0,1
2.8,4,12.1,8.3,27,279,0,1,0,0,0,1,0,0,0
3.6,6,14.1,10.0,23,288,0,1,0,0,0,0,0,0,1
2.8,4,12.5,10.7,24,315,0,1,0,0,0,1,0,0,0
3.6,6,15.0,13.0,20,331,0,1,0,0,0,0,0,0,1
6.2,8,15.5,9.2,22,297,0,0,1,0,0,0,0,1,0
6.2,8,14.2,9.0,24,278,0,0,0,0,1,0,0,1,0
6.2,8,17.6,10.3,20,336,0,0,1,0,0,0,0,1,0
6.2,8,15.6,10.6,21,312,0,0,0,0,1,0,0,1,0
1.4,4,8.0,5.9,40,166,0,0,1,0,0,0,0,0,1
1.4,4,8.6,5.8,38,172,0,0,0,0,1,0,0,0,1
1.4,4,8.1,6.0,39,169,0,0,1,0,0,0,0,0,1
1.6,4,7.7,5.0,43,175,0,1,0,0,0,1,0,0,0
1.6,4,7.8,4.6,45,170,0,0,0,0,1,1,0,0,0
1.4,4,8.1,6.2,39,172,0,0,1,0,0,0,0,0,1
1.4,4,8.6,6.2,38,175,0,0,0,0,1,0,0,0,1
1.4,4,8.4,6.4,38,176,0,0,1,0,0,0,0,0,1
1.6,4,7.8,5.2,43,178,0,1,0,0,0,1,0,0,0
1.6,4,8.1,4.9,42,180,0,0,0,0,1,1,0,0,0
1.5,4,9.2,7.3,34,195,0,1,0,0,0,0,0,0,1
1.6,4,8.5,6.0,38,198,0,1,0,0,0,1,0,0,0
1.5,4,9.8,7.9,32,209,0,1,0,0,0,0,0,0,1
1.6,4,8.5,6.1,38,198,0,1,0,0,0,1,0,0,0
2.0,4,10.9,8.3,29,228,0,1,0,0,0,0,0,1,0
2.5,4,10.9,7.9,30,224,0,0,1,0,0,0,0,0,1
3.6,6,12.7,8.5,26,254,0,0,1,0,0,0,0,0,1
3.6,6,17.2,11.6,19,245,0,0,1,0,0,0,1,0,0
1.5,4,8.8,6.5,36,181,0,1,0,0,0,0,0,0,1
2.0,4,10.5,7.4,31,213,0,1,0,0,0,0,0,1,0
1.8,4,4.8,5.5,55,121,0,0,0,1,0,0,0,0,1
4.3,6,13.4,10.0,24,278,0,1,0,0,0,0,0,0,1
4.3,6,19.3,14.4,17,284,0,1,0,0,0,0,1,0,0
5.3,8,14.6,10.3,22,298,0,1,0,0,0,0,0,0,1
5.3,8,14.6,10.3,22,298,0,1,0,0,0,0,0,0,1
5.3,8,19.7,13.9,17,283,0,1,0,0,0,0,1,0,0
5.3,8,14.9,10.9,22,307,0,1,0,0,0,0,0,0,1
6.2,8,15.9,11.2,20,324,0,1,0,0,0,0,0,1,0
5.3,8,13.4,10.0,24,278,0,1,0,0,0,0,0,0,1
4.3,6,14.1,10.6,23,294,0,1,0,0,0,0,0,0,1
4.3,6,20.2,15.2,16,296,0,1,0,0,0,0,1,0,0
5.3,8,15.0,10.7,22,307,0,1,0,0,0,0,0,0,1
5.3,8,15.0,10.7,22,307,0,1,0,0,0,0,0,0,1
5.3,8,21.0,15.0,15,309,0,1,0,0,0,0,1,0,0
5.3,8,15.6,11.6,20,324,0,1,0,0,0,0,0,0,1
6.2,8,16.0,11.7,20,331,0,1,0,0,0,0,0,1,0
5.3,8,14.4,11.2,22,304,0,1,0,0,0,0,0,0,1
1.4,4,8.8,6.6,36,184,0,0,1,0,0,0,0,0,1
1.4,4,8.4,6.3,38,174,0,0,0,0,1,0,0,0,1
1.8,4,9.3,7.0,34,193,0,0,1,0,0,0,0,0,1
1.8,4,9.2,6.8,35,190,0,0,0,0,1,0,0,0,1
1.4,4,8.8,6.6,36,184,0,0,1,0,0,0,0,0,1
1.4,4,8.4,6.3,38,174,0,0,0,0,1,0,0,0,1
1.8,4,9.3,7.0,34,193,0,0,1,0,0,0,0,0,1
1.8,4,9.2,6.8,35,190,0,0,0,0,1,0,0,0,1
1.4,4,7.8,6.2,40,167,0,0,0,1,0,0,0,0,1
1.4,4,8.0,6.0,40,166,0,0,0,0,1,0,0,0,1
5.3,8,15.1,10.4,22,305,0,1,0,0,0,0,0,0,1
5.3,8,15.1,10.4,22,305,0,1,0,0,0,0,0,0,1
5.3,8,19.8,13.9,16,285,0,1,0,0,0,0,1,0,0
5.3,8,15.3,10.9,21,313,0,1,0,0,0,0,0,0,1
5.3,8,15.3,10.9,21,312,0,1,0,0,0,0,0,0,1
5.3,8,22.3,15.7,15,321,0,1,0,0,0,0,1,0,0
5.3,8,15.1,10.4,22,305,0,1,0,0,0,0,0,0,1
5.3,8,15.1,10.4,22,305,0,1,0,0,0,0,0,0,1
5.3,8,19.8,13.9,16,285,0,1,0,0,0,0,1,0,0
5.3,8,15.2,10.8,21,310,0,1,0,0,0,0,0,0,1
5.3,8,15.2,10.8,21,310,0,1,0,0,0,0,0,0,1
5.3,8,20.8,14.5,16,299,0,1,0,0,0,0,1,0,0
6.2,8,16.4,10.7,20,325,0,1,0,0,0,0,0,1,0
2.0,4,11.7,9.0,27,246,0,1,0,0,0,0,0,1,0
3.6,6,12.9,8.7,26,258,0,0,1,0,0,0,0,0,1
3.6,6,13.7,9.4,24,276,0,0,1,0,0,0,0,0,1
1.4,4,9.3,7.2,34,194,0,0,1,0,0,0,0,0,1
1.4,4,9.2,7.1,34,194,0,0,0,0,1,0,0,0,1
1.4,4,9.9,7.8,32,210,0,0,1,0,0,0,0,0,1
3.6,6,12.4,7.8,27,242,0,1,0,0,0,0,0,0,1
3.6,6,12.4,7.8,27,242,0,1,0,0,0,0,0,0,1
3.6,6,17.1,10.6,20,234,0,1,0,0,0,0,1,0,0
5.7,8,14.7,9.4,23,289,0,1,0,0,0,0,0,0,1
3.6,6,12.8,8.7,26,258,0,1,0,0,0,0,0,0,1
3.6,6,12.8,8.7,26,258,0,1,0,0,0,0,0,0,1
3.6,6,17.6,12.0,19,248,0,1,0,0,0,0,1,0,0
3.6,6,12.9,8.4,26,259,0,1,0,0,0,0,0,0,1
3.6,6,12.4,8.4,27,249,0,1,0,0,0,0,0,0,1
3.6,6,12.4,7.8,27,242,0,1,0,0,0,0,0,0,1
5.7,8,15.6,10.1,22,307,0,0,0,0,1,0,0,1,0
6.4,8,16.7,10.4,20,325,0,0,0,0,1,0,0,1,0
5.7,8,14.7,9.4,23,289,0,1,0,0,0,0,0,0,1
6.4,8,15.6,9.6,22,302,0,1,0,0,0,0,0,1,0
3.6,6,12.8,8.7,26,258,0,1,0,0,0,0,0,0,1
3.6,6,12.8,8.7,26,258,0,1,0,0,0,0,0,0,1
3.6,6,17.6,12.0,19,248,0,1,0,0,0,0,1,0,0
6.4,8,16.7,10.4,20,325,0,0,0,0,1,0,0,1,0
6.4,8,15.6,9.6,22,302,0,1,0,0,0,0,0,1,0
6.2,8,17.6,10.7,19,339,0,1,0,0,0,0,0,1,0
6.2,8,17.6,10.7,19,339,0,1,0,0,0,0,0,1,0
6.2,8,18.1,11.4,19,352,0,0,0,0,1,0,0,1,0
3.6,6,13.7,9.0,24,271,0,1,0,0,0,0,0,0,1
3.6,6,13.7,9.0,24,271,0,1,0,0,0,0,0,0,1
3.6,6,18.9,12.7,18,268,0,1,0,0,0,0,1,0,0
3.6,6,12.4,7.8,27,242,0,1,0,0,0,0,0,0,1
3.6,6,12.4,7.8,27,242,0,1,0,0,0,0,0,0,1
3.6,6,17.1,10.6,20,234,0,1,0,0,0,0,1,0,0
5.7,8,15.6,9.7,22,302,0,1,0,0,0,0,0,0,1
5.7,8,14.7,9.4,23,289,0,1,0,0,0,0,0,0,1
6.4,8,15.6,9.6,22,302,0,1,0,0,0,0,0,1,0
3.6,6,12.8,8.7,26,258,0,1,0,0,0,0,0,0,1
3.6,6,12.8,8.7,26,258,0,1,0,0,0,0,0,0,1
3.6,6,17.6,12.0,19,248,0,1,0,0,0,0,1,0,0
5.7,8,16.0,10.1,21,312,0,1,0,0,0,0,0,0,1
6.4,8,15.6,9.6,22,302,0,1,0,0,0,0,0,1,0
6.2,8,17.6,10.7,19,339,0,1,0,0,0,0,0,1,0
3.6,6,12.7,9.6,25,265,0,1,0,0,0,0,0,0,1
5.7,8,16.7,10.9,20,331,0,1,0,0,0,0,0,0,1
6.4,8,18.3,12.2,18,363,0,1,0,0,0,0,0,1,0
3.6,6,13.7,9.4,24,276,0,1,0,0,0,0,0,0,1
3.6,6,19.4,13.3,17,274,0,1,0,0,0,0,1,0,0
2.4,4,12.7,9.2,25,261,0,1,0,0,0,0,0,0,1
3.6,6,14.2,9.5,23,284,0,1,0,0,0,0,0,0,1
3.6,6,19.1,13.2,17,274,0,1,0,0,0,0,1,0,0
3.6,6,14.5,10.0,23,292,0,1,0,0,0,0,0,0,1
1.4,4,9.3,6.5,35,187,0,1,0,0,0,0,0,0,1
1.4,4,9.0,6.7,36,185,0,0,0,0,1,0,0,0,1
1.4,4,9.7,7.4,32,202,0,1,0,0,0,0,0,0,1
1.4,4,8.4,7.0,36,182,0,0,0,0,1,0,0,0,1
1.4,4,9.7,7.4,32,202,0,1,0,0,0,0,0,0,1
1.4,4,8.4,7.0,36,182,0,0,0,0,1,0,0,0,1
1.4,4,10.7,7.9,30,221,0,1,0,0,0,0,0,0,1
1.4,4,9.5,7.1,34,197,0,0,0,0,1,0,0,0,1
2.4,4,10.7,7.8,30,220,0,1,0,0,0,0,0,0,1
2.4,4,11.0,8.0,29,226,0,1,0,0,0,0,0,0,1
2.0,4,5.7,6.2,48,138,0,0,0,1,0,0,0,0,1
1.0,3,8.6,8.1,34,195,0,0,1,0,0,0,0,0,1
2.0,4,10.2,8.0,30,217,0,0,1,0,0,0,0,0,1
2.0,4,11.5,8.0,29,233,0,0,1,0,0,0,0,0,1
2.0,4,11.3,8.0,29,231,0,0,1,0,0,0,0,0,1
3.5,6,13.5,9.1,25,270,0,0,1,0,0,0,0,0,1
2.0,4,11.9,8.7,27,246,0,0,1,0,0,0,0,0,1
2.7,6,13.8,9.8,24,282,0,0,1,0,0,0,0,0,1
3.5,6,14.2,10.2,23,291,0,0,1,0,0,0,0,0,1
1.5,4,10.2,7.8,31,214,0,0,1,0,0,0,0,0,1
2.5,4,11.1,8.1,29,229,0,0,1,0,0,0,0,0,1
2.5,4,15.2,10.9,21,219,0,0,1,0,0,0,1,0,0
1.5,4,10.7,8.3,29,226,0,0,1,0,0,0,0,0,1
2.0,4,11.5,8.8,27,241,0,0,1,0,0,0,0,0,1
3.5,6,13.8,10.7,23,291,0,0,1,0,0,0,0,0,1
3.5,6,14.9,11.2,21,311,0,0,1,0,0,0,0,0,1
2.3,4,12.6,8.6,26,254,0,0,1,0,0,0,0,0,1
3.5,6,13.9,9.8,23,283,0,0,1,0,0,0,0,0,1
3.5,6,18.7,13.0,17,269,0,0,1,0,0,0,1,0,0
2.3,4,13.1,9.2,25,267,0,0,1,0,0,0,0,0,1
3.5,6,14.8,10.7,22,305,0,0,1,0,0,0,0,0,1
3.5,6,14.5,10.6,22,299,0,0,1,0,0,0,0,0,1
3.5,6,19.7,14.3,16,288,0,0,1,0,0,0,1,0,0
2.7,6,11.9,9.0,27,249,0,0,1,0,0,0,0,0,1
2.7,6,12.0,9.4,26,253,0,0,1,0,0,0,0,0,1
2.7,6,12.3,9.4,26,258,0,0,1,0,0,0,0,0,1
3.0,6,10.8,8.0,30,256,0,0,1,0,0,1,0,0,0
3.0,6,10.8,8.4,29,260,0,0,1,0,0,1,0,0,0
3.3,6,12.3,9.4,26,259,0,0,1,0,0,0,0,0,1
3.3,6,12.3,9.3,26,257,0,0,1,0,0,0,0,0,1
3.3,6,16.8,12.7,19,248,0,0,1,0,0,0,1,0,0
3.3,6,12.4,9.8,25,263,0,0,1,0,0,0,0,0,1
3.3,6,12.4,9.8,25,263,0,0,1,0,0,0,0,0,1
3.3,6,16.8,12.7,19,248,0,0,1,0,0,0,1,0,0
3.5,6,13.6,10.1,24,282,0,0,1,0,0,0,0,0,1
3.5,6,13.6,10.7,23,288,0,0,1,0,0,0,0,0,1
3.5,6,13.7,11.2,23,293,0,0,1,0,0,0,0,0,1
5.0,8,14.1,10.4,23,292,0,0,1,0,0,0,0,0,1
5.0,8,13.9,10.2,23,286,0,0,1,0,0,0,0,0,1
5.0,8,20.2,14.0,16,288,0,0,1,0,0,0,1,0,0
5.0,8,14.7,11.2,22,308,0,0,1,0,0,0,0,0,1
5.0,8,14.7,11.2,22,307,0,0,1,0,0,0,0,0,1
5.0,8,20.2,14.0,16,288,0,0,1,0,0,0,1,0,0
5.0,8,14.7,11.8,20,324,0,0,1,0,0,0,0,0,1
5.0,8,14.7,11.8,20,323,0,0,1,0,0,0,0,0,1
5.0,8,20.3,14.0,16,288,0,0,1,0,0,0,1,0,0
2.7,6,12.6,9.8,25,265,0,0,1,0,0,0,0,0,1
2.7,6,13.1,10.2,24,277,0,0,1,0,0,0,0,0,1
2.7,6,13.1,9.8,24,272,0,0,1,0,0,0,0,0,1
3.0,6,11.8,9.3,26,288,0,0,1,0,0,1,0,0,0
3.0,6,11.8,9.3,26,288,0,0,1,0,0,1,0,0,0
3.0,6,11.2,8.4,29,266,0,0,1,0,0,1,0,0,0
3.3,6,13.0,10.3,24,277,0,0,1,0,0,0,0,0,1
3.3,6,12.9,10.2,24,273,0,0,1,0,0,0,0,0,1
3.3,6,17.6,13.7,18,263,0,0,1,0,0,0,1,0,0
3.3,6,13.8,10.7,23,291,0,0,1,0,0,0,0,0,1
3.3,6,13.8,10.7,23,291,0,0,1,0,0,0,0,0,1
3.3,6,17.5,13.7,18,262,0,0,1,0,0,0,1,0,0
3.5,6,14.3,10.5,22,295,0,0,1,0,0,0,0,0,1
3.5,6,14.4,10.6,22,297,0,0,1,0,0,0,0,0,1
3.5,6,14.5,11.2,22,305,0,0,1,0,0,0,0,0,1
5.0,8,14.6,10.9,22,304,0,0,1,0,0,0,0,0,1
5.0,8,15.1,11.0,21,311,0,0,1,0,0,0,0,0,1
5.0,8,20.0,15.6,16,300,0,0,1,0,0,0,1,0,0
5.0,8,14.7,11.8,20,324,0,0,1,0,0,0,0,0,1
5.0,8,15.1,11.8,20,324,0,0,1,0,0,0,0,0,1
5.0,8,20.0,15.6,16,300,0,0,1,0,0,0,1,0,0
5.0,8,15.7,12.4,20,334,0,0,1,0,0,0,0,0,1
5.0,8,16.1,12.4,19,339,0,0,1,0,0,0,0,0,1
5.0,8,21.4,17.2,14,325,0,0,1,0,0,0,1,0,0
3.5,6,15.6,13.2,19,339,0,0,1,0,0,0,0,0,1
1.6,4,8.6,6.4,37,179,1,0,0,0,0,0,0,0,1
1.6,4,8.6,6.7,36,182,0,0,0,0,1,0,0,0,1
1.6,4,9.0,7.1,34,192,0,0,0,0,1,0,0,0,1
3.5,6,14.7,10.2,22,298,0,0,1,0,0,0,0,0,1
3.5,6,14.7,10.7,22,303,0,0,1,0,0,0,0,0,1
3.5,6,15.7,11.2,21,322,0,0,1,0,0,0,0,0,1
1.0,3,8.5,6.2,38,176,0,0,1,0,0,0,0,0,1
1.0,3,7.9,5.9,40,164,0,0,0,0,1,0,0,0,1
2.0,4,8.9,6.1,37,179,1,0,0,0,0,0,0,0,1
2.0,4,9.8,7.0,33,200,0,0,1,0,0,0,0,0,1
2.0,4,9.5,6.9,34,196,0,0,0,0,1,0,0,0,1
2.3,4,12.2,9.0,26,252,0,0,0,0,1,0,0,1,0
